id,name,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
6616920,Just an extra room in a house,34631231,Todd,2015-05-31,"Austin, Texas, United States",,,,False,,1.0,1.0,"['phone', 'facebook']",t,False,,78754,Austin,TX,78754.0,Austin,"Austin, TX",US,United States,30.36878119520048,-97.66499922783206,t,House,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,Washer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",200.0,,,1,0.0,1,1125,0,0,0,134,0,,,,,,,,,,False,flexible,f,f,1,
6194285,Private spacious two-story home,22586923,Christine,2014-10-15,"Austin, Texas, United States",within a few hours,1.0,0.7,True,,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,True,,78754,Austin,TX,78754.0,Austin,"Austin, TX",US,United States,30.373272983677143,-97.65138221800524,f,House,Private room,1,1.5,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,""Lock on Bedroom Door""}",34.0,,,1,10.0,1,1125,7,37,67,342,16,2015-05-04,2015-10-24,93.0,9.0,9.0,10.0,10.0,9.0,9.0,False,moderate,f,f,1,2.55
8098091,Beautiful Upscale Townhome/Apt,42762241,Abraham,2015-08-28,"Austin, Texas, United States",within a few hours,0.8,1.0,False,Steiner Ranch,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,True,Steiner Ranch,78732,Austin,TX,78732.0,Austin,"Austin, TX",US,United States,30.38072855133625,-97.87624318905306,t,Townhouse,Private room,4,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",Gym,Breakfast,""Elevator in Building"",""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",59.0,100.0,10.0,4,15.0,1,1125,30,60,90,365,2,2015-09-27,2015-10-27,100.0,9.0,10.0,9.0,10.0,10.0,10.0,False,flexible,f,f,1,1.43
1865762,Private home in Steiner Ranch,9728400,Justin,2013-10-30,"Austin, Texas, United States",,,,False,Steiner Ranch,1.0,1.0,"['email', 'phone', 'facebook']",t,False,Steiner Ranch,78732,Austin,TX,78732.0,Austin,"Austin, TX",US,United States,30.34735601228608,-97.91258737999937,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Dryer}",155.0,,,1,0.0,1,1125,30,60,90,365,0,,,,,,,,,,False,flexible,f,f,1,
8466296,Lake Travis Wraparound Deck House,31148752,Bo,2015-04-13,US,within a few hours,0.98,0.81,False,Holly,301.0,301.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,True,Steiner Ranch,78732,Austin,TX,78732.0,Austin,"Austin, TX",US,United States,30.391936419266173,-97.8825047150384,t,House,Entire home/apt,10,3.5,4.0,5.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",700.0,,165.0,1,0.0,2,1125,22,42,69,340,1,2015-10-12,2015-10-12,80.0,10.0,10.0,10.0,10.0,10.0,10.0,False,strict,f,f,2,1.0
8537281,Hillside Villa on Lake Travis,31148752,Bo,2015-04-13,US,within a few hours,0.98,0.81,False,Holly,301.0,301.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,True,Steiner Ranch,78732,Austin,TX,78732.0,Austin,"Austin, TX",US,United States,30.39172137499785,-97.89440197049474,t,House,Entire home/apt,12,3.5,4.0,5.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",819.0,,175.0,1,0.0,2,1125,25,55,85,351,0,,,,,,,,,,False,strict,f,f,2,
4267135,3BR/2BA Luxury Lakeside Estate,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,1.0,0.88,False,Upper Boggy Creek,339.0,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,True,,78732,Austin,TX,78732.0,Austin,"Austin, TX",US,United States,30.395974458971143,-97.88413982552972,t,House,Entire home/apt,10,2.0,3.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",1200.0,,235.0,1,0.0,2,165,0,0,0,0,2,2015-03-15,2015-04-27,80.0,10.0,8.0,8.0,10.0,10.0,8.0,False,strict,f,f,7,0.25
753947,Lake Austin Waterfront Estate,3966350,Stephen,2012-10-24,"Austin, Texas, United States",within a few hours,1.0,0.5,False,Steiner Ranch,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,True,Steiner Ranch,78732,Austin,TX,78732.0,Austin,"Austin, TX",US,United States,30.38379913650124,-97.91320916727358,t,House,Entire home/apt,8,4.5,4.0,4.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Indoor Fireplace"",""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer}",1250.0,250.0,250.0,10,0.0,3,1125,30,60,90,365,6,2014-08-25,2015-08-24,87.0,9.0,9.0,9.0,8.0,9.0,7.0,False,strict,f,f,1,0.41
8029167,Romantic Castle Apt.- Lake Travis,42393385,Elise,2015-08-24,US,within a day,0.67,1.0,False,,1.0,1.0,['phone'],t,False,,78732,Austin,TX,78732.0,Austin,"Austin, TX",US,United States,30.407324471139376,-97.8752010838258,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",250.0,,85.0,1,0.0,2,1125,26,53,83,358,1,2015-09-10,2015-09-10,,,,,,,,True,strict,f,f,1,0.51
3802766,"2 Bedroom, 1 Full bath, Kitchenette",19538456,Charles,2014-08-05,US,,,,False,Steiner Ranch,1.0,1.0,"['email', 'phone']",t,False,Steiner Ranch,78732,Austin,TX,78732.0,Austin,"Austin, TX",US,United States,30.3931228763538,-97.88309094862268,t,Bed & Breakfast,Private room,6,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Breakfast,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Suitable for Events"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",300.0,250.0,100.0,1,0.0,1,1125,30,60,90,365,0,,,,,,,,,,False,flexible,f,f,1,
6625221,Austin stone home with pool!,34676081,Shannon,2015-05-31,US,,,,False,Steiner Ranch,1.0,1.0,['phone'],t,False,Steiner Ranch,78732,Austin,TX,78732.0,Austin,"Austin, TX",US,United States,30.373943239293933,-97.8837106914004,t,House,Entire home/apt,8,4.0,4.0,5.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",800.0,,,1,0.0,1,1125,0,0,0,134,0,,,,,,,,,,False,flexible,f,f,1,
5606440,LAKEFRONT W DOCK CLOSE TO THE OASIS,1651456,Lydia,2012-01-25,"Austin, Texas, United States",within an hour,1.0,1.0,True,Steiner Ranch,2.0,2.0,"['email', 'phone', 'reviews', 'kba']",t,True,Steiner Ranch,78732,Austin,TX,78732.0,Austin,"Austin, TX",US,United States,30.393922870684488,-97.8907732487837,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron}",85.0,100.0,25.0,2,25.0,2,30,25,42,72,341,9,2015-03-24,2015-11-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,True,strict,f,f,2,1.18
4394031,4 Bedroom Casita on UT Golf Course,22810123,Jeanie,2014-10-21,US,,,1.0,False,Steiner Ranch,1.0,1.0,"['email', 'phone', 'google', 'linkedin']",t,False,Steiner Ranch,78732,Austin,TX,78732.0,Austin,"Austin, TX",US,United States,30.357150765861263,-97.891320938916,t,House,Entire home/apt,8,4.0,4.0,5.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",600.0,,,1,0.0,2,1125,21,51,81,356,0,,,,,,,,,,False,moderate,f,f,1,
6066627,Beautiful home in Steiner Ranch,18845205,Brendan,2014-07-25,"Austin, Texas, United States",within a day,0.71,1.0,False,Steiner Ranch,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,True,Steiner Ranch,78732,Austin,TX,78732.0,Austin,"Austin, TX",US,United States,30.372336351918246,-97.89821794318507,t,House,Entire home/apt,5,2.5,4.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",200.0,,250.0,1,0.0,1,1125,25,44,74,349,1,2015-08-09,2015-08-09,80.0,8.0,10.0,10.0,10.0,10.0,10.0,False,flexible,f,f,1,0.33
8205083,Queen bed in fully furnished house,15303928,Chain,2014-05-09,"New York, New York, United States",,,,False,Steiner Ranch,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,True,Steiner Ranch,78732,Austin,TX,78732.0,Austin,"Austin, TX",US,United States,30.38278521081535,-97.87664478849256,t,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",1000.0,,,1,0.0,1,1125,0,0,0,39,0,,,,,,,,,,True,flexible,f,f,1,
8647145,6BR/6BA Lake Austin Luxury Estate!,4122442,Karen,2012-11-11,"Austin, Texas, United States",within a few hours,1.0,0.7,False,West Austin,14.0,14.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews']",t,False,,78732,Austin,TX,78734.0,Austin,"Austin, TX",US,United States,30.34136727455369,-97.92957627522146,t,House,Entire home/apt,16,6.0,6.0,9.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Hot Tub"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",1650.0,500.0,300.0,12,40.0,3,1125,26,56,86,361,0,,,,,,,,,,False,strict,f,f,6,
8538141,3BR Urban Lake House,31148752,Bo,2015-04-13,US,within a few hours,0.98,0.81,False,Holly,301.0,301.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,True,Steiner Ranch,78732,Austin,TX,78732.0,Austin,"Austin, TX",US,United States,30.39202961064944,-97.89353802795276,t,House,Entire home/apt,8,2.5,3.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",629.0,,125.0,1,0.0,2,1125,21,48,78,353,0,,,,,,,,,,False,strict,f,f,2,
5391565,Lakeview 3 story home,4852962,Susan,2013-01-26,"Austin, Texas, United States",within an hour,1.0,1.0,False,,2.0,2.0,"['email', 'phone', 'facebook', 'reviews']",t,False,,78732,Austin,TX,78732.0,Austin,"Austin, TX",US,United States,30.41612788570691,-97.89248852062175,t,House,Entire home/apt,8,2.0,3.0,3.0,Real Bed,"{TV,""Air Conditioning"",Kitchen,""Pets Allowed"",""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",225.0,300.0,100.0,2,20.0,2,1125,6,36,66,341,3,2015-03-19,2015-04-14,100.0,8.0,8.0,8.0,10.0,10.0,8.0,True,flexible,f,f,1,0.38
8538670,Stone & Timber Austin Estate,31148752,Bo,2015-04-13,US,within a few hours,0.98,0.81,False,Holly,301.0,301.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,True,Steiner Ranch,78732,Austin,TX,78732.0,Austin,"Austin, TX",US,United States,30.39553596553873,-97.88505582033908,t,House,Entire home/apt,8,3.0,3.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",469.0,,165.0,1,0.0,2,1125,15,32,62,323,1,2015-10-26,2015-10-26,80.0,10.0,10.0,10.0,10.0,10.0,10.0,False,strict,f,f,2,1.0
775002,Beautiful Lakehouse in Canyon Lake,4088310,Beatrice,2012-11-07,US,,,,False,Steiner Ranch,1.0,1.0,['phone'],t,False,Steiner Ranch,78732,Austin,TX,78732.0,Austin,"Austin, TX",US,United States,30.337092743402724,-97.92791648684172,t,House,Entire home/apt,8,,4.0,,Real Bed,{},1500.0,,,1,0.0,1,1125,30,60,90,365,0,,,,,,,,,,False,flexible,f,f,1,
5530513,Perfect Lake Austin Getaway!!,28680171,Ann,2015-03-03,US,within a few hours,0.9,1.0,False,Steiner Ranch,1.0,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,True,Steiner Ranch,78732,Austin,TX,78732.0,Austin,"Austin, TX",US,United States,30.32817742651159,-97.92186298909456,t,House,Entire home/apt,16,2.0,4.0,12.0,Real Bed,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials}",565.0,300.0,250.0,16,25.0,2,1125,23,50,80,352,7,2015-03-23,2015-10-13,97.0,9.0,9.0,10.0,9.0,9.0,10.0,False,strict,f,f,1,0.91
8681039,Lake Austin Cottage-1 block to lake,45584851,Jenelle,2015-10-02,US,within a day,1.0,0.5,False,,1.0,1.0,"['email', 'phone']",t,False,,78732,Austin,TX,78732.0,Austin,"Austin, TX",US,United States,30.32960243850949,-97.9271828116747,f,House,Entire home/apt,7,3.0,3.0,4.0,Real Bed,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Dryer,Essentials}",250.0,,,1,0.0,2,14,22,50,80,355,0,,,,,,,,,,False,flexible,f,f,1,
5562945,SXSW Home for Rent Steiner Ranch,28842686,Brendan,2015-03-06,US,within a day,1.0,,False,Steiner Ranch,1.0,1.0,"['email', 'phone']",t,False,Steiner Ranch,78732,Austin,TX,78732.0,Austin,"Austin, TX",US,United States,30.37336627150152,-97.89921233390643,t,House,Entire home/apt,7,2.5,4.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",499.0,,250.0,1,0.0,1,1125,30,60,90,365,0,,,,,,,,,,False,flexible,f,f,1,
4704597,Hillcountry Reatreat Lake Austin,24319090,Helen,2014-11-30,"Austin, Texas, United States",within an hour,1.0,1.0,False,Steiner Ranch,1.0,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,True,Steiner Ranch,78732,Austin,TX,78732.0,Austin,"Austin, TX",US,United States,30.329731864520863,-97.91975339843552,t,House,Entire home/apt,16,3.0,5.0,11.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo}",599.0,,300.0,4,35.0,2,30,26,56,86,361,4,2015-06-08,2015-09-08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,strict,f,f,1,0.78
3230604,2 bedrm Private Pool on Lake Travis,16350192,Kimberly,2014-06-03,"Austin, Texas, United States",within a few hours,0.86,1.0,False,,1.0,1.0,"['email', 'phone', 'reviews']",t,False,,78732,Austin,TX,78732.0,Austin,"Austin, TX",US,United States,30.416504139260766,-97.88942629414478,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets live on this property"",Heating,""Smoke Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",149.0,,,0,0.0,1,1125,11,26,56,328,15,2014-07-05,2015-11-03,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,moderate,f,f,1,0.91
951773,WATERFRONT- STEINER RANCH/LAKEWAY,1651456,Lydia,2012-01-25,"Austin, Texas, United States",within an hour,1.0,1.0,True,Steiner Ranch,2.0,2.0,"['email', 'phone', 'reviews', 'kba']",t,True,Steiner Ranch,78732,Austin,TX,78732.0,Austin,"Austin, TX",US,United States,30.39204079066124,-97.892596843805,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door""}",85.0,100.0,25.0,2,25.0,2,30,26,56,86,361,10,2015-06-23,2015-11-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,strict,f,f,2,2.17
8268970,Austin Casita SW area,33604051,K,2015-05-17,"Austin, Texas, United States",within an hour,1.0,1.0,False,Oak Hill,1.0,1.0,"['email', 'phone', 'google', 'jumio']",t,True,Oak Hill,78737,Austin,TX,78737.0,Austin,"Austin, TX",US,United States,30.22408850822828,-97.91658965146328,t,Bungalow,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo}",110.0,,,0,0.0,1,30,17,47,77,352,0,,,,,,,,,,True,flexible,f,f,1,
7717113,Private Rm Quiet & 20 min from town,39525617,Dawn,2015-07-25,"Austin, Texas, United States",within a day,0.7,1.0,False,Oak Hill,1.0,1.0,"['email', 'phone', 'reviews']",t,False,Oak Hill,78737,Austin,TX,78737.0,Austin,"Austin, TX",US,United States,30.22284489044335,-97.91193910958152,t,House,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",48.0,,,1,0.0,1,1125,0,21,51,297,2,2015-08-18,2015-09-09,90.0,9.0,9.0,9.0,10.0,10.0,10.0,False,flexible,f,f,1,0.72
8796080,"Private bedroom and bath, balcony",46094709,Linda,2015-10-08,US,within an hour,1.0,,False,,1.0,1.0,"['email', 'phone']",t,False,,78737,Austin,TX,78737.0,Austin,"Austin, TX",US,United States,30.204852960661214,-97.92550511288032,f,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Pool,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""Lock on Bedroom Door""}",89.0,200.0,,2,0.0,2,1125,25,38,52,142,0,,,,,,,,,,False,moderate,f,f,1,
8812681,Victorian Elegance & Natural Beauty,31148752,Bo,2015-04-13,US,within a few hours,0.98,0.81,False,Holly,301.0,301.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,True,,78737,Austin,TX,78737.0,Austin,"Austin, TX",US,United States,30.218520173401163,-97.97831969430648,t,House,Entire home/apt,12,2.5,6.0,8.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",909.0,,165.0,1,0.0,2,1125,29,43,73,337,0,,,,,,,,,,False,strict,f,f,2,
8192070,Hill Country Retreat,33563603,Chris,2015-05-17,"Austin, Texas, United States",within a few hours,1.0,0.9,False,,1.0,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,True,,78737,Austin,TX,78737.0,Austin,"Austin, TX",US,United States,30.20820124571248,-97.94993985527908,t,Cabin,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",135.0,150.0,,2,0.0,2,1125,29,59,89,364,2,2015-09-09,2015-10-18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,strict,f,f,1,1.0
7733669,"""Casita Bohemia""- Studio on 3 acres",22677726,Chelle,2014-10-18,"Austin, Texas, United States",within a day,0.8,0.85,False,,1.0,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,True,,78737,Austin,TX,78737.0,Austin,"Austin, TX",US,United States,30.17742921622167,-97.93749253013556,t,House,Entire home/apt,3,1.0,0.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Other pet(s)"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",75.0,,25.0,2,25.0,1,1125,13,33,63,338,4,2015-10-03,2015-10-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,moderate,f,f,1,3.33
642674,Thistle Hill Studio DrippingSprings,2033896,Leslie,2012-03-29,"Dripping Springs, Texas, United States",within an hour,1.0,0.92,False,,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,True,,78737,Austin,TX,78737.0,Austin,"Austin, TX",US,United States,30.22089062923335,-98.00732409640032,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Cat(s),""Other pet(s)"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",125.0,150.0,,2,15.0,2,1125,27,48,78,344,20,2013-11-18,2015-11-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,moderate,f,f,1,0.83
1019294,Entire home/apt in Austin,5552270,Jean,2013-03-20,"Austin, Texas, United States",,,,False,,1.0,1.0,"['email', 'phone', 'facebook', 'reviews']",t,False,,78737,Austin,TX,78737.0,Austin,"Austin, TX",US,United States,30.21791814884141,-97.89875793023552,t,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer}",350.0,,,1,0.0,3,1125,30,60,90,365,1,2014-03-18,2014-03-18,91.0,8.0,10.0,10.0,10.0,8.0,8.0,False,moderate,f,f,1,0.05
8553138,Country Living Near the City,44335002,Lori,2015-09-16,,,,,False,,1.0,1.0,"['email', 'phone', 'google', 'jumio']",t,True,,78737,Austin,TX,78737.0,Austin,"Austin, TX",US,United States,30.199834356553428,-97.92434307527014,t,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Other pet(s)"",""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",130.0,,30.0,1,10.0,2,5,29,59,89,364,0,,,,,,,,,,False,flexible,f,f,1,
